code,product_name,brands,main_category,categories,labels_tags,allergens,ingredients_text,sugars_100g,lactose_100g,polyols_100g,caffeine_100g,nutriscore_grade,nova_group,url,image_url,axes_sensibles,substitution_group,reason,fodmap_high_count,fodmap_moderate_count,fodmap_low_count,fodmap_detected,fodmap_safe
3252920048533,"Purée de tomates, issu de l'agriculture biologqiue, prête à consommer",Grandeur Nature,fr:produits-sales,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Condiments, Légumes et dérivés, Sauces, Tomates et dérivés, Sauces tomate, Purées de tomates, Epicerie, PRODUITS SALÉS","en:no-gluten,en:organic,en:eu-organic,fr:ab-agriculture-biologique",,"Purée de tomates* 99,7%, sel, correcteur d'acidité : acide citrique. *Ingrédient issu de l'agriculture biologique",4.2,,,,a,3,http://world-en.openfoodfacts.org/product/3252920048533/puree-de-tomates-issu-de-l-agriculture-biologqiue-prete-a-consommer-grandeur-nature,https://images.openfoodfacts.org/images/products/325/292/004/8533/front_fr.3.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
0035024901715,Pruneaux dénoyautés au jus de pruneaux,Maitre Prunille Food Service,fr:pruneaux-d-agen,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Fruits, Aliments à base de plantes séchées, Fruits secs, Fruits français, Pruneaux, Pruneaux d'Agen","en:green-dot,en:no-added-sugar",,"Pruneaux de France dénoyautés, eau, Sucre, conservateur : sorbate de potassium.  Fabriqué et conditionné dans un atelier qui manipule des fruits contenant du sulfite.",21,,,,c,3,http://world-en.openfoodfacts.org/product/0035024901715/pruneaux-denoyautes-au-jus-de-pruneaux-maitre-prunille-food-service,https://images.openfoodfacts.org/images/products/003/502/490/1715/front_fr.11.400.jpg,sucre|ultra_transforme,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,1,Aucun,OUI
3760267400896,"Purée nutritionnelle à la patate douce, à la carotte et au poivre timut",BAOUW!,fr:puree-nutritionnelle,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Desserts,Fruits et produits dérivés,Purée de fruits sans sucres ajoutés,Purée nutritionnelle","en:no-gluten,en:organic,en:vegetarian,en:eu-organic,en:non-eu-agriculture,en:vegan,en:eu-agriculture,en:eu-non-eu-agriculture,en:no-palm-oil,en:with-guerande-salt,fr:ab-agriculture-biologique",,"Purée de patate douce* 73,27%, jus d’orange*, purée de carotte* 6,65%, farine de patate douce* 4,89%, huile d’olive vierge extra*, jus de fruit de la passion*, sel de Guérande 0,5%, estragon en poudre*, curcuma en poudre*, poivre timut en poudre* 0,05%, jus de citron concentré*",4.7,,,,c,3,http://world-en.openfoodfacts.org/product/3760267400896/puree-nutritionnelle-a-la-patate-douce-a-la-carotte-et-au-poivre-timut-baouw,https://images.openfoodfacts.org/images/products/376/026/740/0896/front_fr.3.400.jpg,gluten|epices_piment,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3301310012378,Sablé à la châtaigne - A base de farine de riz,"Esprit de fete,Esprit Biscuit",fr:sable-a-la-chataigne,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, fr:Sablé à la châtaigne, en:shortbread-cookies","en:organic,en:eu-organic,en:no-gluten,fr:ab-agriculture-biologique",,"Farine de châtaigne 30%, sucre blond de canne, beurre, farine de maïs, farine de riz demi-complet 12%, blanc d’œuf, jaune d'œuf, poudre à lever : bicarbonate de sodium, antioxygène : acide ascorbique, sel de Guérande",29.8,,,,d,3,http://world-en.openfoodfacts.org/product/3301310012378/sable-a-la-chataigne-a-base-de-farine-de-riz-esprit-de-fete,https://images.openfoodfacts.org/images/products/330/131/001/2378/front_fr.12.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,1,Aucun,OUI
3297760092223,Compote la pêche en morceaux,Charles & Alice,fr:sans-sucre-ajoute,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Desserts,Fruits et produits dérivés,Compotes,Compotes de pêche,Sans sucre ajouté",en:no-added-sugar,,"Purée et morceaux de pêches 99,1%, arômes naturels, fibre d'agrumes, antioxydant : acide ascorbique, acidifiant : acide citrique.",8.9,,,,a,4,http://world-en.openfoodfacts.org/product/3297760092223/compote-la-peche-en-morceaux-charles-alice,https://images.openfoodfacts.org/images/products/329/776/009/2223/front_fr.3.400.jpg,sucre|ultra_transforme,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3596710479962,Maïs doux,"Auchan, Auchan Bio",fr:semillas,"Alimentos de origen vegetal,Cereales y patatas,Semillas,Cereales y derivados,Cereales en grano,Maíz,Maíz dulce, Aliments à base de fruits et de légumes, Légumes et dérivés, Frais, Aliments à base de plantes frais, Légumes frais","en:organic,en:eu-organic,en:fr-bio-01,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-a,fr:ab-agriculture-biologique,fr:triman",,"Maïs doux en grains*, eau, sel. *issu de l'agriculture biologique",5.2,,,,a,3,http://world-en.openfoodfacts.org/product/3596710479962/mais-doux-auchan,https://images.openfoodfacts.org/images/products/359/671/047/9962/front_fr.72.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3252920038534,100% végétal au riz dessert praliné,"Grandeur Nature, Laiterie le gall",fr:specialite-vegetale-a-base-de-riz-et-de-praline,"Produits laitiers,Crème dessert c,DESSERTS VÉGÉTAUX AROMATISÉS,Dessert-vegetal,Spécialité végétale à base de riz et de praliné,Crèmes dessert végétaliennes","en:no-gluten,en:organic,en:eu-organic,en:non-eu-agriculture,en:eu-agriculture,en:eu-non-eu-agriculture,en:no-soy,fr:ab-agriculture-biologique",en:nuts,"Eau, poudre de riz* 15 % (sirop de riz*, amidon de riz*, farine de riz*, épaississant : gomme arabique*, stabilisant : carraghénanes), praliné* 5,5% (sucre mi blond*, amande*, noisette*), sucre*, huile de coprah*, Algae (Lithothamnium calcareum) * issu de l'agriculture biologique",9,,,,c,4,http://world-en.openfoodfacts.org/product/3252920038534/100-vegetal-au-riz-dessert-praline-grandeur-nature,https://images.openfoodfacts.org/images/products/325/292/003/8534/front_fr.34.400.jpg,gluten|lactose|sucre|legumineuses,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,2,Aucun,OUI
3329770057654,Spécialité laitière nature,"Perle de lait nature, Yoplait, spécialités laitières",fr:specialites-laitieres-nature-non-sucrees,"Produits laitiers,Desserts,Desserts lactés,Spécialités laitières nature non sucrées","en:no-gluten,en:french-milk",en:milk,LAIT écrémé - CREME - Amidon transformé de riz - Poudre de LAIT écrémé - Ferments LACTIQUES - LAIT D'ORIGINE FRANCE,2.8,,,,c,4,http://world-en.openfoodfacts.org/product/3329770057654/specialite-laitiere-nature-perle-de-lait-nature,https://images.openfoodfacts.org/images/products/332/977/005/7654/front_fr.4.400.jpg,gluten|lactose,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3760103146742,Tagliatelles Thaïes de Riz Rouge,Autour du Riz,fr:tagliatelles-de-riz,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes de riz, Tagliatelles, Tagliatelles de riz","en:no-gluten,en:organic,en:crossed-grain-trademark,en:eu-organic,en:fr-bio-10,en:green-dot,en:th-bio-121,fr:ab-agriculture-biologique,fr:afdiag,fr:agriculture-thailande",,"Riz thaï rouge complet Hom Mali* 30 %, riz blanc thaï",0.24,,,,c,,http://world-en.openfoodfacts.org/product/3760103146742/tagliatelles-thaies-de-riz-rouge-autour-du-riz,https://images.openfoodfacts.org/images/products/376/010/314/6742/front_fr.23.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3564707093002,Maïs bio sans sucres ajoutés,"Bio Village, Marque Repère",en:canned-sweet-corn,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Conserves,Céréales et pommes de terre,Légumes et dérivés,Aliments à base de plantes en conserve,Céréales et dérivés,Légumes en conserve,Céréales en conserve,Maïs en conserve,Maïs doux en conserve,Maïs doux","en:low-or-no-sugar,en:organic,en:eu-organic,en:source-of-fibre,en:fr-bio-01,en:grown-in-france,en:no-added-sugar,fr:ab-agriculture-biologique",,"Maïs doux*, eau, sel de mer. *Ingrédient issu de l'agriculture biologique. Contient des sucres naturellement présents.",4.9,,,,b,3,http://world-en.openfoodfacts.org/product/3564707093002/mais-bio-sans-sucres-ajoutes-bio-village,https://images.openfoodfacts.org/images/products/356/470/709/3002/front_fr.24.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,1,Aucun,OUI
3273220076828,Boisson bio au riz et à la noix de coco,Sojasun,en:mixed-plant-milks,"Aliments et boissons à base de végétaux, Boissons, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons multivégétaux","en:organic,en:eu-organic,en:no-added-sugar,en:no-additives,en:nutriscore,en:nutriscore-grade-b,fr:ab-agriculture-biologique",,"Eau, riz* 15%, lait de coco* 6% (eau, poudre de noix de coco*1,6%), arôme naturel de coco, sel marin. &quot;Issus de l'agriculture biologique.",5.6,,,,d,4,http://world-en.openfoodfacts.org/product/3273220076828/boisson-bio-au-riz-et-a-la-noix-de-coco-sojasun,https://images.openfoodfacts.org/images/products/327/322/007/6828/front_fr.16.400.jpg,lactose|sucre|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,0,0,0,Aucun,OUI
3760121212870,Tartine craquante sarrasin riz maïs,Biocoop,en:extruded-crispbreads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Tartines craquantes extrudées","en:no-gluten,en:organic,en:eu-organic,en:fr-bio-01,en:made-in-france,en:no-added-sugar,fr:ab-agriculture-biologique",en:none,"Farine de sarrasin* 62.7g (France), farine de riz* 20.9g (France), farine de maïs* 20.9g (France), sel. (quantité mise en œuvre pour 100g de produit finis - la perte étant liée à l'eau à extrusion)",1.5,,,,a,3,http://world-en.openfoodfacts.org/product/3760121212870/tartine-craquante-sarrasin-riz-mais-biocoop,https://images.openfoodfacts.org/images/products/376/012/121/2870/front_fr.54.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
7613269317173,Bramata Semoule de maïs gros grains,"Migros, Terrasuisse",en:corn-semolinas-for-polenta,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Semoules de céréales, Semoules de maïs, Semoules de maïs pour polenta","en:no-gluten,en:made-in-swiss,en:terrasuisse",,Semoule de maïs,0.5,,,,a,1,http://world-en.openfoodfacts.org/product/7613269317173/bramata-semoule-de-mais-gros-grains-migros,https://images.openfoodfacts.org/images/products/761/326/931/7173/front_fr.14.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
8713445020282,Amidon de maïs bio,"Bioculinair, Joannusmolen",en:cornmeal,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Starches, Cereal starches, Corn starch, en:cornmeal","en:no-gluten,en:organic,en:eu-organic,en:eu-agriculture,en:fsc,en:fsc-mix,en:nl-bio-01",,Amidon de maïs.,0.2,,,,c,2,http://world-en.openfoodfacts.org/product/8713445020282/amidon-de-mais-bio-bioculinair,https://images.openfoodfacts.org/images/products/871/344/502/0282/front_fr.45.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3175681054363,Galettes de maïs sans gluten sans sucres,Gerblé,en:puffed-corn-cakes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Galettes de céréales soufflées, Galettes de maïs soufflé","en:low-or-no-sugar,en:no-gluten,en:crossed-grain-trademark,en:no-sugar,fr:afdiag",,"Maïs 99,7%, sel, huile de tournesol",0,,,,c,3,http://world-en.openfoodfacts.org/product/3175681054363/galettes-de-mais-sans-gluten-sans-sucres-gerble,https://images.openfoodfacts.org/images/products/317/568/105/4363/front_fr.9.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
0016229909819,Crème de noix de coco,Aroy-D Thai Agri Food Public Company Limited,en:coconut-milks-and-creams,"aliments-et-boissons-à-base-de-végétaux, aliments-d'origine-végétale, crèmes-végétales, crèmes-végétales-pour-cuisiner, laits-et-crèmes-de-coco, es:alimentos-y-bebidas-de-origen-vegetal, es:natas-vegetales, es:natas-vegetales-a-base-de-coco-para-cocinar, es:natas-vegetales-para-cocinar","en:no-gluten,en:vegetarian,en:halal,en:vegan,en:fsc,en:fsc-mix,fr:triman",,"EXTRAIT DE NOIX DE COCO 85%, EAU, EMULSIFIANT (E435).",1.9,,,,c,4,http://world-en.openfoodfacts.org/product/0016229909819/creme-de-noix-de-coco-aroy-d-thai-agri-food-public-company-limited,https://images.openfoodfacts.org/images/products/001/622/990/9819/front_en.11.400.jpg,gluten|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3175681054486,Spaghetti farines de maïs et de riz,Gerblé,en:gluten-free-spaghetti,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, en:Specific products, Pâtes alimentaires, en:Products for specific diets, Produits sans gluten, Pâtes alimentaires sans gluten, Spaghetti, Spaghetti sans gluten","en:no-gluten,en:crossed-grain-trademark,en:made-in-france,en:no-palm-oil,fr:afdiag",en:lupin,"Amidon de maïs, farine de maïs précuite 30,5%, farine de riz 24,5%, amidon de riz, protéines de pois, farine de lupin, émulsifiant : mono-et diglycérides d'acides gras.",0,,,,c,4,http://world-en.openfoodfacts.org/product/3175681054486/spaghetti-farines-de-mais-et-de-riz-gerble,https://images.openfoodfacts.org/images/products/317/568/105/4486/front_fr.9.400.jpg,gluten|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3596710408504,Cocktail de fruits - orange ananas citron vert - 100% pur jus - naturellement riche en vitamine C,Auchan,en:multifruit-juices,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus multifruits","en:green-dot,en:made-in-france,en:no-added-sugar,en:nutriscore,fr:triman",,"Jus de fruits : orange, ananas, citron vert.",10,,,,c,1,http://world-en.openfoodfacts.org/product/3596710408504/cocktail-de-fruits-orange-ananas-citron-vert-100-pur-jus-naturellement-riche-en-vitamine-c-auchan,https://images.openfoodfacts.org/images/products/359/671/040/8504/front_fr.30.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3256228434005,Nectar orange pêche abricot ss sucre ajoutés brique de 1 litre,"U, U Bio",en:sweetened-beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Nectars de fruits, Boissons et préparations de boissons, Boissons avec sucre ajouté, Jus de fruits et légumes","en:organic,en:eu-organic,en:fsc,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-b,en:packaged-in-france,fr:ab-agriculture-biologique",,"Jus d orange* à base de concentré 46%, purée de pêche* 30%, purée d abricot* 5%, eau. * ingrédient issus de l agriculture biologique",6.8,,,,b,1,http://world-en.openfoodfacts.org/product/3256228434005/nectar-orange-peche-abricot-ss-sucre-ajoutes-brique-de-1-litre-u,https://images.openfoodfacts.org/images/products/325/622/843/4005/front_fr.16.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3274936041315,Jus d'ananas à base de concentré.,Plein Fruit,en:pineapple-juices-from-concentrate,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Jus d'ananas,Boissons et préparations de boissons,Jus d'ananas à base de concentré,Jus de fruits à base de concentré",en:no-added-sugar,,Jus d'ananas à base de concentré.,9.6,,,,c,1,http://world-en.openfoodfacts.org/product/3274936041315/jus-d-ananas-a-base-de-concentre-plein-fruit,https://images.openfoodfacts.org/images/products/327/493/604/1315/front_fr.4.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3256224761167,"Nectar, Orange, Pêche, Abricot sans sucres ajoutés",U,en:multifruit-nectars,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Fruit juices from concentrate, Multifruit juices, Multifruit juices from concentrate, en:multifruit-nectars","en:fsc,en:fsc-mix,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-b,fr:greatvie-w",,"Purée de pêche 30%, jus d'orange base de concentré 28% eau, jus de raisin à base de concentré 15 % et purée d'abricot 8 %, antioxydant : acide ascorbique",7.4,,,,c,1,http://world-en.openfoodfacts.org/product/3256224761167/nectar-orange-peche-abricot-sans-sucres-ajoutes-u,https://images.openfoodfacts.org/images/products/325/622/476/1167/front_fr.32.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3596710404063,Jus d'ananas à base de concentré,"Auchan, Rik & Rok",en:pineapple-juices-from-concentrate,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus d'ananas, Jus d'ananas à base de concentré, en:pineapple-from-concentrate","en:no-added-sugar,en:nutriscore,en:nutriscore-grade-d",,Jus d'ananas à base de concentré,11.7,,,,d,1,http://world-en.openfoodfacts.org/product/3596710404063/jus-d-ananas-a-base-de-concentre-auchan,https://images.openfoodfacts.org/images/products/359/671/040/4063/front_fr.49.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3274936601304,Jus d'ananas à base de concentré,Plein Fruit,en:pineapple-juices-from-concentrate,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Jus de fruits à base de concentré,Jus d'ananas,Jus d'ananas à base de concentré,Boissons et préparations de boissons","en:low-or-no-sugar,en:no-added-sugar,en:produced-in-brittany",,Jus d'ananas à base de concentré.,9.6,,,,c,1,http://world-en.openfoodfacts.org/product/3274936601304/jus-d-ananas-a-base-de-concentre-plein-fruit,https://images.openfoodfacts.org/images/products/327/493/660/1304/front_fr.16.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
76887017,farine de riz,Sans gluten pour tous,en:rice-flours,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Farines, Farines de céréales, Farines de riz","en:no-gluten,en:organic,en:eu-organic,en:fr-bio-01,fr:label-place-sas",,UR Te INE DE SANS GLu ET gredient: 100% Farine de riz biologique e de riz est la farine de base les préparations sans gluten&quot;,,,,,unknown,,http://world-en.openfoodfacts.org/product/76887017/farine-de-riz-sans-gluten-pour-tous,https://images.openfoodfacts.org/images/products/000/007/688/7017/front_fr.4.400.jpg,gluten,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3229820788487,Lait d'amande Sans sucres ajoutés,Bjorg,en:almond-based-drinks,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Fruits à coques et dérivés, Boissons à base de végétaux, Boissons végétales, Boissons végétales de fruits à coque, Laits d'amande","en:organic,en:eu-organic,en:no-added-sugar",,"Eau, amandes 2,8%, amidon de riz&quot;, e marine Lithothamnium calcareum 0,2%, arôme rel, épaississant:gomme gellane; sel marin.",0.1,,,,b,4,http://world-en.openfoodfacts.org/product/3229820788487/lait-d-amande-sans-sucres-ajoutes-bjorg,https://images.openfoodfacts.org/images/products/322/982/078/8487/front_fr.4.400.jpg,lactose|sucre|ultra_transforme,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,0,0,0,Aucun,OUI
7613036352734,NESQUIK Moins de Sucres Poudre Cacaotée,"Nestlé, Nesquik",en:instant-chocolate-powders,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Cocoa powders, Chocolate-powders, Cocoa powder for beverages with sugar fortified with vitamins and chemical elements, en:instant-chocolate-powders","en:low-or-no-sugar,en:low-sugar,en:no-gluten,en:reduced-sugar,en:green-dot,en:nutriscore,en:nutriscore-grade-a,en:rainforest-alliance,fr:triman","en:gluten,en:soybeans","Cacao maigre en poudre (28%)*, fibres solubles de maïs, sucres, farine d'AVOINE**, émulsifiant (lécithine de SOJA) arômes naturels, vitamines (C, D). * Bilan massique certifié Rainforest Alliance www.ra.org/fr. ** Sans gluten",25,,,,c,4,http://world-en.openfoodfacts.org/product/7613036352734/nesquik-moins-de-sucres-poudre-cacaotee-nestle,https://images.openfoodfacts.org/images/products/761/303/635/2734/front_fr.189.400.jpg,gluten|sucre|legumineuses|ultra_transforme,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,1,Aucun,OUI
5449000034274,Jus d'orange avec pulpe à base de concentré doux,Minute maid,en:orange-juices-with-pulp,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Jus et nectars,Jus de fruits,Jus de fruits à base de concentré,Jus d'orange,Jus d'orange à base de concentré,Jus d'orange avec pulpe",en:no-added-sugar,,Jus d'orange avec pulpe à base de concentré,11.6,,,,d,1,http://world-en.openfoodfacts.org/product/5449000034274/jus-d-orange-avec-pulpe-a-base-de-concentre-doux-minute-maid,https://images.openfoodfacts.org/images/products/544/900/003/4274/front_fr.5.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3229820799346,Boisson avoine sans sucres ajoutés,"Bjorg,Carrefour Bio",en:oat-based-drinks,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Boissons à base de végétaux, Substituts du lait, en:plant-milks, en:cereal-milks, en:oat-milks","en:organic,en:eu-organic,en:no-added-sugar,fr:ab-agriculture-biologique",,"Eau, avoine* 11%, huile de tournesol* pressée à froid, sel de mer. * ingrédients biologiques.",4,,,,c,3,http://world-en.openfoodfacts.org/product/3229820799346/boisson-avoine-sans-sucres-ajoutes-bjorg,https://images.openfoodfacts.org/images/products/322/982/079/9346/front_fr.31.400.jpg,gluten|lactose|sucre,lactose_free_dairy_or_alt,labels_tags indique sans lactose ou catégorie substitut laitier,0,0,0,Aucun,OUI
3380380077296,Tartines craquantes bio au maïs,Le pain des fleurs,en:extruded-crispbreads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Tartines craquantes extrudées","en:no-gluten,en:organic,en:vegetarian,en:crossed-grain-trademark,en:eu-organic,en:kosher,en:vegan,en:eu-agriculture,en:fr-bio-01,en:green-dot,en:made-in-france,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-b,fr:ab-agriculture-biologique,fr:afdiag,en:fr-011-123",,"farine de maïs* (70%), farine de riz*, sel marin",0.5,,,,c,3,http://world-en.openfoodfacts.org/product/3380380077296/tartines-craquantes-bio-au-mais-le-pain-des-fleurs,https://images.openfoodfacts.org/images/products/338/038/007/7296/front_fr.62.400.jpg,gluten|sucre,gluten_free_breads_pasta,labels_tags indique sans gluten / catégorie sans gluten,0,0,0,Aucun,OUI
3608580913856,100% Pur Jus Clémentines pressées,Andros,en:clementine-juices,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Squeezed-juices, Clementine juices, en:squeezed-fruit-juices","en:no-preservatives,en:no-added-sugar,en:no-colorings",,jus de clémentines.,10,,,,c,1,http://world-en.openfoodfacts.org/product/3608580913856/100-pur-jus-clementines-pressees-andros,https://images.openfoodfacts.org/images/products/360/858/091/3856/front_fr.39.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3560071213411,Maïs doux,Carrefour,en:sweet-corn,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Maïs, Maïs doux",en:no-added-sugar,,"Maïs doux en grains sans OGM*, eau. sel. Contient des sucres naturellement présents.",9.2,,,,a,3,http://world-en.openfoodfacts.org/product/3560071213411/mais-doux-carrefour,,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,1,Aucun,OUI
3596710457472,Maïs en grains,"Auchan, Auchan Bio",en:corn-grain,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Conserves,Céréales et pommes de terre,Graines,Légumes et dérivés,Aliments à base de plantes en conserve,Céréales et dérivés,Légumes en conserve,Céréales en grains,Maïs,Céréales en conserve,Maïs doux,Maïs en conserve,Maïs doux en conserve,Maïs en grain, Aliments et boissons à base de légumes, Frais, Aliments à base de plantes frais, Légumes frais","en:organic,en:eu-organic,en:be-bio-01,en:eu-agriculture,en:fr-bio-01,en:green-dot,en:made-in-belgium,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-a,fr:ab-agriculture-biologique",,"Maïs doux en grains**, eau, sel marin, antioxydant: acide ascorbique, acidifiant: acide citrique. **biologique",4,,,,b,3,http://world-en.openfoodfacts.org/product/3596710457472/mais-en-grains-auchan,https://images.openfoodfacts.org/images/products/359/671/045/7472/front_fr.48.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
3760195901274,Jus 100% pruneau,Coeur de Pom,en:prune-juices,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de pruneaux","en:no-preservatives,en:no-added-sugar,en:no-colorings,en:no-dyes-or-preservatives",,jus de pruneaux réhydratés 100%.,14,,,,d,1,http://world-en.openfoodfacts.org/product/3760195901274/jus-100-pruneau-coeur-de-pom,https://images.openfoodfacts.org/images/products/376/019/590/1274/front_fr.4.400.jpg,sucre,low_sugar_snacks_breakfast,signal sucre (labels ou nutriments) + catégorie snack/petit-dej,0,0,0,Aucun,OUI
